시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세금(만원),층,건축년도,시도,구,법정동,산여부,법정동코드,PNU,경도,위도,좌표조회방식,좌표조회에러
부산광역시 금정구 장전동,385-1,385,1,네버랜드306-A동,월세,14.1,202507,"5,000",15,3,2017,부산광역시,금정구,장전동,0,2641010800,2641010800003850001,129.0858735348131,35.235434408975365,parcel_address,
부산광역시 금정구 금사동,59-1,59,1,에코하임,월세,17.78,202507,500,31,3,2022,부산광역시,금정구,금사동,0,2641011100,2641011100000590001,129.10990718631186,35.22110591448122,parcel_address,
부산광역시 부산진구 개금동,550-1,550,1,태영하늘채,월세,22.13,202507,500,38,3,2017,부산광역시,부산진구,개금동,0,2623011100,2623011100005500001,129.025743496569,35.15139861669603,parcel_address,
부산광역시 동래구 온천동,443-13,443,13,칸느하우스,월세,17.89,202507,500,34,3,2013,부산광역시,동래구,온천동,0,2626010800,2626010800004430013,129.07816255844392,35.21566962100282,parcel_address,
부산광역시 동래구 온천동,1404-9,1404,9,비스타빌,월세,15.75,202507,200,35,2,2011,부산광역시,동래구,온천동,0,2626010800,2626010800014040009,129.07081626870485,35.208245939333054,parcel_address,
부산광역시 동래구 온천동,1457-22,1457,22,대우빌,월세,18.77,202507,300,30,5,2012,부산광역시,동래구,온천동,0,2626010800,2626010800014570022,129.0752397307959,35.20431354227112,parcel_address,
부산광역시 금정구 장전동,227-8,227,8,더휴장전스테이션,월세,17.16,202507,"1,000",37,3,2002,부산광역시,금정구,장전동,0,2641010800,2641010800002270008,129.08825093481244,35.236568584092296,parcel_address,
부산광역시 부산진구 범천동,1298-98,1298,98,DS빌,월세,27.8,202507,500,40,3,2013,부산광역시,부산진구,범천동,0,2623010400,2623010400012980098,129.0554478151284,35.14262435676976,parcel_address,
부산광역시 남구 대연동,573-19,573,19,예림,월세,17.782,202507,500,30,3,2013,부산광역시,남구,대연동,0,2629010600,2629010600005730019,129.09900832165292,35.131772479318535,parcel_address,
부산광역시 남구 대연동,1749-13,1749,13,동원밸리,월세,14.82,202507,"2,000",12,5,2012,부산광역시,남구,대연동,0,2629010600,2629010600017490013,129.09013840513654,35.133803246356024,parcel_address,
부산광역시 남구 대연동,1722-5,1722,5,삼성VIP2차원룸,월세,23.75,202507,500,40,5,2003,부산광역시,남구,대연동,0,2629010600,2629010600017220005,129.09718975133313,35.13346843444264,parcel_address,
부산광역시 해운대구 재송동,1076-17,1076,17,센텀골드리치,월세,20.62,202507,500,50,5,2014,부산광역시,해운대구,재송동,0,2635010400,2635010400010760017,129.12235030760624,35.1862738051759,parcel_address,
부산광역시 동구 초량동,296-39,296,39,골드캐슬뷰,월세,18.07,202507,500,49,8,2017,부산광역시,동구,초량동,0,2617010100,2617010100002960039,129.03775620484845,35.117919368439885,parcel_address,
부산광역시 서구 부민동2가,17-3,17,3,해동그린원룸,월세,21.66,202507,"6,000",2,13,2019,부산광역시,서구,부민동2가,0,2614011000,2614011000000170003,129.01880908495917,35.102222884065995,parcel_address,
부산광역시 부산진구 가야동,524-1,524,1,뜨레빌나동,월세,14.33,202507,300,25,2,2009,부산광역시,부산진구,가야동,0,2623011000,2623011000005240001,129.03129533250655,35.14936966121723,parcel_address,
부산광역시 중구 보수동2가,23-1,23,1,센트럴하우스,월세,26.85,202507,500,42,3,2012,부산광역시,중구,보수동2가,0,2611012100,2611012100000230001,129.02218815117982,35.106281432025554,parcel_address,
부산광역시 금정구 장전동,145-5,145,5,경원빌,월세,12.75,202507,200,16,1,2013,부산광역시,금정구,장전동,0,2641010800,2641010800001450005,129.08256287493487,35.23751509378334,parcel_address,
부산광역시 금정구 남산동,99-2,99,2,강남럭스빌,월세,15.73,202507,"1,000",34,3,2014,부산광역시,금정구,남산동,0,2641010400,2641010400000990002,129.08948920004786,35.26813497451298,parcel_address,
부산광역시 금정구 장전동,265-10,265,10,네버랜드201,월세,14.12,202507,"2,000",19,2,2016,부산광역시,금정구,장전동,0,2641010800,2641010800002650010,129.08486223044974,35.23588510134134,parcel_address,
부산광역시 부산진구 양정동,313-5,313,5,골든팰리스,월세,16.2133,202507,400,39,4,2018,부산광역시,부산진구,양정동,0,2623010100,2623010100003130005,129.0694444699792,35.17528553673644,parcel_address,
부산광역시 서구 서대신동3가,61-51,61,51,케빈하우스(61-51),월세,18.83,202507,"3,000",38,2,2018,부산광역시,서구,서대신동3가,0,2614010600,2614010600000610051,129.01594442835724,35.1197795741498,parcel_address,
부산광역시 부산진구 전포동,653-5,653,5,로하스3,월세,14.26,202507,500,32,2,2013,부산광역시,부산진구,전포동,0,2623010200,2623010200006530005,129.06430643948914,35.15909621327393,parcel_address,
부산광역시 부산진구 개금동,631-11,631,11,양지코쿤빌27차,월세,16.18,202507,500,30,3,2012,부산광역시,부산진구,개금동,0,2623011100,2623011100006310011,129.0178395895181,35.14581093336318,parcel_address,
부산광역시 해운대구 재송동,1076-17,1076,17,센텀골드리치,월세,20.62,202507,500,50,5,2014,부산광역시,해운대구,재송동,0,2635010400,2635010400010760017,129.12235030760624,35.1862738051759,parcel_address,
부산광역시 남구 대연동,298-8,298,8,캐슬프라자,월세,12.755,202507,200,25,4,2013,부산광역시,남구,대연동,0,2629010600,2629010600002980008,129.08959822639062,35.13780007431629,parcel_address,
부산광역시 수영구 광안동,1025-5,1025,5,세영엘스빌,월세,16.51,202507,500,35,4,2015,부산광역시,수영구,광안동,0,2650010400,2650010400010250005,129.10975467633148,35.17051433557592,parcel_address,
부산광역시 사상구 주례동,166,166,0,힐링하우스,월세,15.83,202507,500,49,3,2022,부산광역시,사상구,주례동,0,2653010600,2653010600001660000,129.01058585534864,35.14881843067799,parcel_address,
부산광역시 수영구 광안동,101-27,101,27,함초름빌,월세,14.8,202507,200,30,5,2011,부산광역시,수영구,광안동,0,2650010400,2650010400001010027,129.11572585439734,35.16312438990489,parcel_address,
부산광역시 수영구 광안동,114-10,114,10,메트로캐슬,월세,20.06,202507,500,39,4,2011,부산광역시,수영구,광안동,0,2650010400,2650010400001140010,129.11576625493,35.16214977196205,parcel_address,
부산광역시 사상구 괘법동,551-4,551,4,삼현빌라,월세,29.57,202507,"4,150",6,1,1998,부산광역시,사상구,괘법동,0,2653010400,2653010400005510004,128.98814637971304,35.16052810648015,parcel_address,
부산광역시 수영구 광안동,90-56,90,56,아델하우스,월세,14.09,202507,"2,000",40,9,2018,부산광역시,수영구,광안동,0,2650010400,2650010400000900056,129.1162166162783,35.16506538417318,parcel_address,
부산광역시 연제구 연산동,731-5,731,5,라움,월세,19.89,202507,500,49,11,2019,부산광역시,연제구,연산동,0,2647010200,2647010200007310005,129.08339357039227,35.18544343191509,parcel_address,
부산광역시 연제구 연산동,1498-20,1498,20,마이빌,월세,16.3,202507,"3,000",20,5,2012,부산광역시,연제구,연산동,0,2647010200,2647010200014980020,129.075412046916,35.183140762165266,parcel_address,
부산광역시 연제구 연산동,1306-31,1306,31,에이스빌,월세,23.32,202507,500,50,2,2011,부산광역시,연제구,연산동,0,2647010200,2647010200013060031,129.0791523735399,35.18083299303392,parcel_address,
부산광역시 연제구 연산동,777-54,777,54,지평센티움,월세,18.77,202507,300,41,4,2017,부산광역시,연제구,연산동,0,2647010200,2647010200007770054,129.0845202898289,35.1766879119473,parcel_address,
부산광역시 수영구 광안동,120-27,120,27,보람레전드,월세,21.13,202507,"4,000",15,4,2017,부산광역시,수영구,광안동,0,2650010400,2650010400001200027,129.11650794420785,35.16123967103563,parcel_address,
부산광역시 수영구 광안동,1069-17,1069,17,센텀큐브빌,월세,19.78,202507,500,45,4,2018,부산광역시,수영구,광안동,0,2650010400,2650010400010690017,129.11284936720608,35.16736616801678,parcel_address,
부산광역시 수영구 광안동,115-14,115,14,한솔리치빌,월세,21.4,202507,"1,000",24,4,2011,부산광역시,수영구,광안동,0,2650010400,2650010400001150014,129.11547928882067,35.16260996744124,parcel_address,
부산광역시 수영구 광안동,88-3,88,3,OneHydePark,전세,18.897,202507,"11,000",0,5,2023,부산광역시,수영구,광안동,0,2650010400,2650010400000880003,129.11629670274758,35.16583839811469,parcel_address,
부산광역시 수영구 광안동,97-27,97,27,더파티하우스,월세,19.62,202507,300,34,5,2013,부산광역시,수영구,광안동,0,2650010400,2650010400000970027,129.11568331437877,35.16496726698476,parcel_address,
부산광역시 수영구 광안동,135-1,135,1,월드하우스,전세,16.051,202507,"6,000",0,4,2018,부산광역시,수영구,광안동,0,2650010400,2650010400001350001,129.1169754733582,35.158545257796,parcel_address,
부산광역시 수영구 광안동,118-14,118,14,부일메트로스카이,월세,19.35,202507,500,30,2,2014,부산광역시,수영구,광안동,0,2650010400,2650010400001180014,129.11397189644924,35.159804939972524,parcel_address,
부산광역시 수영구 민락동,23-7,23,7,펠리시티,월세,18.99,202507,"1,000",35,8,2017,부산광역시,수영구,민락동,0,2650010300,2650010300000230007,129.12695041225945,35.157665988437444,parcel_address,
부산광역시 사상구 괘법동,525-18,525,18,아-트빌,월세,15.91,202507,300,45,4,2013,부산광역시,사상구,괘법동,0,2653010400,2653010400005250018,128.98223841358606,35.165534883399246,parcel_address,
부산광역시 부산진구 양정동,168,168,0,블루오션,월세,21.48,202507,500,30,3,2012,부산광역시,부산진구,양정동,0,2623010100,2623010100001680000,129.07349344079879,35.178001398838674,parcel_address,
부산광역시 부산진구 양정동,313-6,313,6,로얄팰리스,전세,26.1756,202507,"10,500",0,4,2018,부산광역시,부산진구,양정동,0,2623010100,2623010100003130006,129.0696723123678,35.17517965905456,parcel_address,
부산광역시 남구 대연동,1464-3,1464,3,디웰하우스,전세,11.4456,202507,"7,000",0,3,2020,부산광역시,남구,대연동,0,2629010600,2629010600014640003,129.0910792175599,35.13823307552667,parcel_address,
부산광역시 남구 대연동,1464-24,1464,24,더샾시티,월세,13.37,202507,"1,000",23,5,2021,부산광역시,남구,대연동,0,2629010600,2629010600014640024,129.09067180221936,35.13844625256016,parcel_address,
부산광역시 남구 대연동,877-5,877,5,더퍼스트,월세,12.47,202507,"2,800",31,4,2023,부산광역시,남구,대연동,0,2629010600,2629010600008770005,129.0941664483711,35.131536542678646,parcel_address,
부산광역시 남구 대연동,638-9,638,9,세인트루이스,월세,16.21,202507,"1,000",35,2,2019,부산광역시,남구,대연동,0,2629010600,2629010600006380009,129.0967131313693,35.132021989652,parcel_address,
부산광역시 중구 보수동2가,93-3,93,3,수목하우스다동,전세,20.62,202507,"8,000",0,9,2016,부산광역시,중구,보수동2가,0,2611012100,2611012100000930003,129.02385249022225,35.10411597405535,parcel_address,
부산광역시 중구 보수동2가,93-3,93,3,수목하우스다동,전세,20.62,202507,"8,000",0,9,2016,부산광역시,중구,보수동2가,0,2611012100,2611012100000930003,129.02385249022225,35.10411597405535,parcel_address,
부산광역시 금정구 부곡동,242-1,242,1,센스빌,월세,19.1,202507,200,24,5,2013,부산광역시,금정구,부곡동,0,2641010900,2641010900002420001,129.09267325268797,35.233374583642316,parcel_address,
부산광역시 서구 동대신동3가,63-179,63,179,에비뉴엘,월세,19.61,202507,"5,000",31,5,2021,부산광역시,서구,동대신동3가,0,2614010300,2614010300000630179,129.0197738383754,35.118246978199224,parcel_address,
부산광역시 동래구 사직동,46-31,46,31,해피하우스(46-31),월세,18.28,202507,300,30,4,2012,부산광역시,동래구,사직동,0,2626010900,2626010900000460031,129.0596377149081,35.19806336314881,parcel_address,
부산광역시 부산진구 전포동,355-37,355,37,그린하우스,월세,18.07,202507,300,32,4,2013,부산광역시,부산진구,전포동,0,2623010200,2623010200003550037,129.06644426764842,35.15277542143605,parcel_address,
부산광역시 동래구 명륜동,516-1,516,1,센텀빌I,월세,20.09,202507,200,28,5,2013,부산광역시,동래구,명륜동,0,2626010700,2626010700005160001,129.07991015998766,35.20305398460572,parcel_address,
부산광역시 금정구 청룡동,23-15,23,15,힐스테이시티,월세,15.11,202507,"1,500",28,13,2016,부산광역시,금정구,청룡동,0,2641010300,2641010300000230015,129.0919640588815,35.27357465802886,parcel_address,
부산광역시 사하구 하단동,870-191,870,191,동행,월세,15.84,202507,500,35,3,2014,부산광역시,사하구,하단동,0,2638010300,2638010300008700191,128.96073208766683,35.10719470169114,parcel_address,
부산광역시 부산진구 양정동,116-26,116,26,대경빌,월세,16.97,202507,500,29,2,2012,부산광역시,부산진구,양정동,0,2623010100,2623010100001160026,129.07773082465718,35.174888559349384,parcel_address,
부산광역시 북구 덕천동,417-10,417,10,아델하우스,월세,15.8,202507,300,30,2,2011,부산광역시,북구,덕천동,0,2632010400,2632010400004170010,129.0102819275465,35.21002909287596,parcel_address,
부산광역시 부산진구 전포동,356-23,356,23,산타젤로,전세,16.57,202507,"4,000",0,6,2013,부산광역시,부산진구,전포동,0,2623010200,2623010200003560023,129.06627909871239,35.15252174836694,parcel_address,
부산광역시 금정구 장전동,23-1,23,1,장원원룸,월세,19.63,202507,"2,000",30,3,2005,부산광역시,금정구,장전동,0,2641010800,2641010800000230001,129.0806017220686,35.23781351152657,parcel_address,
부산광역시 동래구 온천동,1432-27,1432,27,휴먼빌2,전세,16.33,202507,"5,000",0,2,2014,부산광역시,동래구,온천동,0,2626010800,2626010800014320027,129.07400152511696,35.207159996196175,parcel_address,
부산광역시 동구 초량동,403-5,403,5,허브타운,월세,14.74,202507,500,35,3,2011,부산광역시,동구,초량동,0,2617010100,2617010100004030005,129.03859908716484,35.11705627664413,parcel_address,
부산광역시 금정구 구서동,462-20,462,20,해피하우스,월세,12.09,202507,100,35,2,2013,부산광역시,금정구,구서동,0,2641010700,2641010700004620020,129.0884797890463,35.24437559269377,parcel_address,
부산광역시 부산진구 양정동,142-5,142,5,우진스위트,월세,16.72,202507,"1,000",29,2,2015,부산광역시,부산진구,양정동,0,2623010100,2623010100001420005,129.07560698466645,35.17630835073873,parcel_address,
